REID,Pin Num,Land Value , Bldg Value , Misc Imprv Value ,  Deferred & Exempt Value,Total Taxable Value
6483,8685418706,7696,0,0,6666,1030
6487,8642274098,23328,0,0,0,23328
6491,8642065529,192400,0,0,108500,83900
6493,8642277154,16753,0,0,11636,5117
6494,8642276141,16753,0,0,11636,5117
6495,8642273021,25974,0,0,16454,9520
6496,8642370331,25974,0,0,16454,9520
6497,8642371701,25272,0,0,15752,9520
6499,8642792226,149075,0,0,90646,58429
6501,8642260942,55809,0,0,33104,22705
6503,8695533787,140000,0,500,0,140500
6505,8652007146,1232262,0,48600,657206,623656
6507,8653124516,9000,0,0,0,9000
6508,8653121819,4511,0,0,0,4511
6512,8674972089,8961,0,0,0,8961
6513,8683965302,2449,0,0,0,2449
6515,9999999999,10000,0,0,0,10000
6517,8643105370,2500,0,0,0,2500
6522,8683403852,54000,0,0,0,54000
6525,8685836377,11354,0,0,1622,9732
6528,8694222801,3408,0,0,0,3408
6529,7633301438,18063,0,0,0,18063
6530,8695444363,3600,0,0,0,3600
6535,7691225044,20000,0,165,20000,165
6537,8676935382,78400,0,55,52860,25595
6538,8683225144,29894,0,0,18470,11424
6540,8676174951,4688,0,0,0,4688
6541,8684806444,12229,0,0,0,12229
6542,8684804106,8900,0,0,0,8900
6546,8696068190,2198880,0,0,1776206,422674
6547,8686635952,547800,0,0,391904,155896
6548,8696640100,1813635,0,0,1465014,348621
6551,9999999999,1200,0,0,0,1200
6554,8694243020,13800,0,0,0,13800
6555,8643403463,20700,0,0,0,20700
6557,8654911084,50400,0,0,0,50400
6558,9999999999,15600,0,0,0,15600
6559,9999999999,7782,0,0,0,7782
6560,9999999999,22727,0,0,0,22727
6565,8674366646,58620,0,0,0,58620
6567,8674357199,147288,0,0,0,147288
6569,8674350108,177330,0,0,0,177330
6573,8675874440,29960,0,0,0,29960
6579,9999999999,8680,0,0,0,8680
6581,8672263959,20600,0,600,0,21200
6583,8674867294,27000,0,0,0,27000
6584,8684922172,15000,0,500,0,15500
6590,9999999999,300,0,0,0,300
6592,8694270385,68075,0,0,0,68075
6593,8694271745,55825,0,0,36510,19315
6595,8676829181,91000,0,100,71321,19779
6599,8675898315,60000,0,0,0,60000
6602,8695284393,107120,0,0,2536,104584
6603,8683222450,10034,0,0,0,10034
6608,8695346941,9000,0,0,0,9000
6610,8695422044,650,0,0,0,650
6611,8695448174,12000,0,0,0,12000
6612,8695358401,1500,0,0,0,1500
6614,9999999999,12502,0,0,0,12502
6616,8683601391,7924,0,0,0,7924
6618,8683223297,10001,0,0,0,10001
6619,9999999999,20650,0,0,0,20650
6620,9999999999,9776,0,0,0,9776
6630,9999999999,5594,0,0,0,5594
6632,9999999999,11075,0,0,0,11075
6645,8682490227,3172,0,0,2682,490
6646,8683130101,108000,0,0,65160,42840
6651,8676639992,64536,0,100,43473,21163
6652,9999999999,5714,0,0,4426,1288
6653,7673439102,4064,0,0,0,4064
6654,8632651774,97990,0,0,0,97990
6655,8683576006,111300,0,0,67151,44149
6659,7695705603,297058,0,0,257568,39490
6662,8695139830,14000,0,200,14200,0
6666,8676852799,67440,0,0,37682,29758
6667,8695331934,12000,0,0,0,12000
6668,8695331816,9000,0,0,0,9000
6669,8676741670,64600,0,0,43789,20811
6671,8683216999,10001,0,0,0,10001
6673,8667337289,85800,0,0,49702,36098
6676,7642587467,26400,0,0,0,26400
6678,8685305570,4500,0,0,0,4500
6679,7643613083,24470,0,0,0,24470
6680,8662901446,5311,0,0,0,5311
6683,8695455788,2409,0,0,0,2409
6684,7654451770,5676,0,0,0,5676
6693,8612776964,7729,0,0,0,7729
6699,9999999999,78,0,0,0,78
6700,8661786048,6672,0,0,0,6672
6702,9999999999,24,0,0,0,24
6706,8686065673,16359,0,0,4323,12036
6707,8686151846,35000,0,0,9250,25750
6712,8632781325,51320,0,0,0,51320
6714,8695513730,73496,0,0,0,73496
6727,8674455473,107700,0,0,0,107700
6731,8694874096,4000,0,0,0,4000
6732,8694769422,4160,0,0,0,4160
6733,8694862727,2100,0,0,0,2100
6735,9500372732,1250,0,0,0,1250
6738,8616207640,36500,0,0,0,36500
6745,8618917585,67976,0,0,0,67976
6747,7662035601,41550,0,0,0,41550
6748,7662152532,120000,0,0,85400,34600
6749,7652638317,23592,0,0,3927,19665
6750,7652438901,315000,0,0,232440,82560
6752,7641771733,4000,0,0,0,4000
6753,7641772723,4000,0,0,0,4000
6759,7692244071,32375,0,0,29600,2775
6763,9999999999,16472,0,0,0,16472
6771,7654119398,3500,0,0,0,3500
6772,7710913478,703283,0,0,553076,150207
6773,7643558775,90596,0,0,28737,61859
6774,7624074898,29876,0,0,0,29876
6786,8626454711,9000,0,0,0,9000
6788,8616693882,22950,0,800,0,23750
6791,8617689352,11000,0,0,0,11000
6793,8617415826,20400,0,0,0,20400
6794,8695337178,35000,0,0,0,35000
6796,8695334274,41765,0,0,0,41765
6810,9500298070,50000,0,0,50000,0
6811,9500289946,150000,0,0,150000,0
6815,9501406532,231000,0,28524,0,259524
6822,8617466189,110480,0,0,85034,25446
6823,8626482286,9000,0,0,0,9000
6824,8626429958,16250,0,0,0,16250
6825,8637037319,105000,0,0,81200,23800
6826,8627207099,42238,0,0,0,42238
6827,9999999999,4973,0,0,0,4973
6829,8606529716,3707,0,3500,178,7029
6832,8632282591,8330,0,0,3952,4378
6834,7730137172,134700,0,0,0,134700
6835,7720739549,15628,0,0,0,15628
6839,8621082450,302250,0,0,0,302250
6840,8611343052,127275,0,0,0,127275
6841,9999999999,30000,0,0,0,30000
6842,8621785985,20398,0,6202,0,26600
6843,7654766562,42800,0,0,0,42800
6845,7629374456,992250,0,0,780325,211925
6846,7629210365,85500,0,95243,69065,111678
6847,7720622526,704055,0,0,491038,213017
6848,7629248898,318560,0,0,249671,68889
6849,7619935230,198540,0,0,160376,38164
6850,7710824877,178750,0,158681,132677,204754
6851,7629129706,697500,0,0,587450,110050
6852,7720327701,609400,0,0,428103,181297
6854,8621588529,83024,0,0,0,83024
6855,8621755145,35994,0,0,0,35994
6856,8621427950,20000,0,0,0,20000
6857,7663832097,6500,0,0,0,6500
6863,7691322404,30000,0,2000,0,32000
6864,9999999999,950,0,0,0,950
6866,9999999999,950,0,0,0,950
6867,7691604595,200,0,0,0,200
6868,7691614559,148400,0,0,148400,0
6869,7691324565,54000,0,8000,0,62000
6870,8603308331,232770,0,0,0,232770
6871,7691538488,15000,0,0,15000,0
6872,9999999999,12000,0,0,0,12000
6873,7691617181,65,0,0,0,65
6875,8621362284,343000,0,0,192930,150070
6876,8601072725,0,0,136203,0,136203
6877,8600486573,31165,0,0,17752,13413
6878,8601461990,96938,0,0,74578,22360
6879,8601374162,52000,0,0,36530,15470
6880,8601402190,74750,0,0,54855,19895
6881,8600483715,10904,0,0,6233,4671
6882,8600587283,2099,0,0,1896,203
6883,8601473602,44126,0,0,33951,10175
6884,8601467346,100000,0,0,78375,21625
6886,8611153901,0,0,125021,0,125021
6888,8611172401,60375,0,308307,0,368682
6889,8611163447,46125,0,0,35485,10640
6890,8601637418,24708,0,0,17806,6902
6891,8611268727,78000,0,0,0,78000
6892,9999999999,499460,0,0,499460,0
6893,8601333225,41200,0,0,29300,11900
6895,7691588193,890000,0,123911,625225,388686
6896,8601673038,71250,0,0,54815,16435
6897,8601750797,176000,0,0,137940,38060
6898,7691948824,205200,0,0,158490,46710
6899,9999999999,1916,0,0,0,1916
6900,8600372693,2376,0,0,0,2376
6902,8612404844,1040338,0,0,872124,168214
6903,8611487024,164634,0,0,133493,31141
6904,7692328545,130305,0,0,34438,95867
6906,8671183774,1600,0,0,0,1600
6910,7662091836,291120,0,0,161189,129931
6911,7652770117,90640,0,0,71039,19601
6913,7643864202,200851,0,0,0,200851
6914,7653135086,108000,0,0,0,108000
6915,7652552691,37884,0,0,0,37884
6919,7663404183,254600,0,0,135330,119270
6920,7662378702,104272,0,0,75255,29017
6921,7661289323,377740,0,0,147802,229938
6922,7628097036,1659840,0,0,0,1659840
6923,7623787969,2581137,0,0,0,2581137
6924,7644418500,45120,0,0,34226,10894
6926,7632143476,18200,0,0,0,18200
6928,7652818362,99040,0,0,67180,31860
6929,7652838661,13976,0,0,0,13976
6931,7691613859,206800,0,43800,250600,0
6932,8601234123,11000,0,0,0,11000
6933,8600181528,15340,0,1501,0,16841
6934,7690797732,625,0,0,0,625
6938,8602007449,40390,0,51995,39020,53365
6939,8686320464,20300,0,0,17725,2575
6940,8676801635,11200,0,0,0,11200
6941,8621951623,59800,0,0,0,59800
6944,9500570790,330000,0,0,0,330000
6945,9500476711,380000,0,4200,0,384200
6947,9501312965,500,0,0,0,500
6948,9501313900,500,0,0,0,500
6949,9501313827,500,0,0,0,500
6950,9501313852,500,0,0,0,500
6951,9501313798,500,0,0,0,500
6952,9501314724,500,0,0,0,500
6953,9501314750,500,0,0,0,500
6954,9501314686,500,0,0,0,500
6955,9501315612,500,0,0,0,500
6956,9501315548,500,0,0,0,500
6957,9501315574,500,0,0,0,500
6958,9501316501,500,0,0,0,500
6959,9501316437,500,0,0,0,500
6960,9501316463,500,0,0,0,500
6961,9501316399,500,0,0,0,500
6962,9501317335,500,0,0,0,500
6963,9501317361,500,0,0,0,500
6964,9501317297,500,0,0,0,500
6965,9501318223,500,0,0,0,500
6966,9501318169,1000,0,1000,0,2000
6967,9501319106,1000,0,6000,0,7000
6968,9501319132,30000,0,2000,0,32000
6970,9501323078,3000,0,0,0,3000
6971,9501324164,500,0,0,0,500
6972,9501325037,500,0,0,0,500
6973,9501325080,500,0,0,0,500
6974,9501316944,500,0,0,0,500
6975,9501316889,500,0,0,0,500
6976,9501317826,500,0,0,0,500
6977,9501317852,500,0,0,0,500
6978,9501317788,500,0,0,0,500
6979,9501318715,500,0,0,0,500
6980,9501318678,1500,0,0,0,1500
6983,9501419874,400000,0,50639,0,450639
6984,9501419910,315000,0,10742,0,325742
7006,8609088891,33150,0,0,0,33150
7009,7664149869,61600,0,0,0,61600
7010,7664029449,19110,0,0,0,19110
7012,7699899519,19766,0,0,13653,6113
7015,8678986834,388850,0,0,0,388850
7016,9999999999,67200,0,0,0,67200
7020,7694691971,587207,0,0,177824,409383
7023,8647305718,32000,0,0,0,32000
7024,8647402876,137700,0,0,105730,31970
7025,8617593391,550,0,0,0,550
7026,8607972404,109660,0,7500,70834,46326
7028,7642640037,9842,0,0,0,9842
7034,7628867073,25430,0,0,0,25430
7035,7667158695,102180,0,0,75919,26261
7049,8626277419,101063,0,0,84412,16651
7050,8626186407,7945,0,0,5370,2575
7051,7664838064,838102,0,0,113064,725038
7052,9500694002,15000,0,0,0,15000
7055,9500681908,15000,0,0,0,15000
7056,9500681953,15000,0,0,0,15000
7343,8673135068,99703,0,0,74367,25336
7363,7691528707,400,0,0,0,400
7367,8627319544,9520,0,0,0,9520
7369,8626335475,26389,0,0,0,26389
7386,7711137166,87500,0,0,57225,30275
7397,7657883971,328000,0,0,230420,97580
7398,7667081710,652088,0,0,445159,206929
7399,7658813077,696500,0,0,459690,236810
7401,7642321783,13230,0,0,0,13230
7403,9999999999,10000,0,0,0,10000
7529,7679014942,3267525,0,0,2631441,636084
7570,7652618209,41688,0,0,19399,22289
7576,8601288238,4000,0,0,0,4000
7577,8602208126,21120,0,0,12092,9028
7594,9500577778,186000,0,0,0,186000
7629,7683510199,78835,0,0,55966,22869
7635,7693119603,891051,0,0,470984,420067
7639,9501611197,105000,0,10000,0,115000
7642,8683726059,87400,0,4400,3240,88560
7644,9500497756,160000,0,0,0,160000
7785,8683521650,21250,0,0,0,21250
7824,7629085271,380229,0,0,298765,81464
7875,7629685598,18206,0,0,14291,3915
8143,8636697308,288750,0,0,223300,65450
8150,9500699905,12000,0,0,0,12000
8154,9501314949,30000,0,5200,0,35200
8190,7662013942,66550,0,0,26055,40495
8333,9500696382,120000,0,0,0,120000
8334,8616002420,36500,0,400,0,36900
8393,7690880739,3200,0,0,0,3200
8593,9500696271,1500,0,0,0,1500
8636,9500793427,5750,0,0,0,5750
8639,9500699348,1500,0,0,0,1500
8640,9500698386,1500,0,0,0,1500
8650,9500697353,1500,0,0,0,1500
8651,9500698325,1500,0,0,0,1500
8684,7691713874,44100,0,0,25935,18165
8812,7652072219,8210,0,0,4038,4172
8923,8642682887,90020,0,0,52376,37644
8979,8643408503,11708,0,0,0,11708
9053,8684199708,195000,0,0,81450,113550
9127,8611649012,24320,0,0,9850,14470
9184,8626343860,44289,0,0,0,44289
9189,8627266908,56000,0,0,0,56000
9250,7662039141,5576,0,11740,0,17316
9373,8622849693,18384,0,0,0,18384
9441,8685939773,11000,0,0,0,11000
9584,7663833226,6500,0,0,0,6500
9638,8653236359,5000,0,4777,0,9777
9735,8632254207,29421,0,0,19306,10115
9742,7622844691,55000,0,0,0,55000
9871,7643723915,2500,0,0,0,2500
9959,8683450562,123000,0,0,74210,48790
9970,7711201671,239048,0,0,0,239048
10055,8672278655,39550,0,20000,0,59550
10169,7657048321,3148,0,0,0,3148
10173,8666878049,9080,0,0,6505,2575
10309,8674468122,169680,0,0,0,169680
10364,7619832773,75300,0,0,53910,21390
10399,8684385701,10000,0,0,0,10000
10600,7653671844,0,0,3994,0,3994
10674,8637556443,9579,0,0,0,9579
10708,8636459528,9000,0,0,0,9000
10803,7643245080,30546,0,0,0,30546
10805,7710723990,18408,0,0,15562,2846
10827,7654452809,5676,0,0,0,5676
10923,7691656315,8960,0,0,7770,1190
10946,8684967847,27856,0,17280,8450,36686
10951,8622182250,108290,0,0,0,108290
11016,7691520950,1000,0,0,0,1000
11060,8626258562,149783,0,0,115832,33951
11141,8636584831,82215,0,0,63580,18635
11144,8600279850,2105,0,0,0,2105
11166,8617730196,16866,0,0,13891,2975
11175,8637632516,86240,0,0,61844,24396
11258,7691533387,15000,0,75000,90000,0
11268,8622162729,50813,0,0,0,50813
11361,7692017907,92645,0,0,61146,31499
11380,8600597082,18700,0,0,9185,9515
11485,7691516626,1000,0,0,0,1000
11570,8601356435,68000,0,0,0,68000
11593,8601503156,20942,0,0,14454,6488
11615,7694547404,267212,0,0,87645,179567
11619,7682962401,102711,0,0,27145,75566
11639,7691227169,30000,0,2500,0,32500
11770,8601849981,3060,0,0,2465,595
11802,8626533703,8000,0,0,0,8000
11855,7691517719,1000,0,0,0,1000
11929,9500175596,110500,0,18850,0,129350
12280,8673140713,230,0,45823,0,46053
12449,9500794966,30000,0,0,0,30000
12457,8628226905,1800,0,0,0,1800
12458,8626534641,5000,0,0,0,5000
12524,8636936253,12000,0,0,0,12000
12613,7691062741,21500,0,0,0,21500
12682,9501504738,150000,0,0,0,150000
12735,8617285382,53974,0,0,39058,14916
12738,8646091990,101798,0,0,78724,23074
12739,8637921961,9496,0,0,0,9496
12742,7658661791,2275000,0,0,1712750,562250
12744,8683805295,4588,0,0,3212,1376
12745,8683828573,28680,0,0,11536,17144
12766,9500579704,36000,0,0,0,36000
12767,9500578755,36000,0,0,0,36000
12768,9500578717,36000,0,0,0,36000
12769,9501227189,250000,0,0,0,250000
12789,8684867458,5000,0,1500,0,6500
12893,8657443422,0,0,0,0,0
12933,8636213251,32000,0,100,0,32100
12935,8674026671,5316,0,0,0,5316
12943,8657843968,146240,0,0,79338,66902
12949,7638254156,15900,0,0,0,15900
12951,7667375838,135080,0,37776,0,172856
12952,7654940500,10000,0,0,0,10000
12962,7654869161,19000,0,0,0,19000
13057,7633110474,26000,0,1500,0,27500
13076,7654309666,12000,0,0,0,12000
13109,7643369955,100215,0,6000,30064,76151
13119,8684819447,5997,0,0,0,5997
13120,8684917042,5534,0,0,0,5534
13128,8621785985,0,0,500,0,500
13165,7683469929,13000,0,0,0,13000
13169,7691512254,1000,0,0,0,1000
13170,7691513300,1000,0,0,0,1000
13171,7691513356,1000,0,0,0,1000
13172,7691514412,1000,0,0,0,1000
13173,7691515514,1000,0,0,0,1000
13174,7691515660,1000,0,0,0,1000
13175,7691517865,1000,0,0,0,1000
13184,8632388259,10729,0,0,5062,5667
13188,9500076421,397500,0,71396,0,468896
13190,9501302457,39000,0,0,0,39000
13219,9500575874,186000,0,0,0,186000
13220,9500576813,168000,0,0,0,168000
13221,9500582181,170000,0,0,0,170000
13223,9500581194,170000,0,10278,0,180278
13226,9500578914,115000,0,0,0,115000
13227,9500578963,170000,0,0,0,170000
13231,9500670858,170000,0,0,0,170000
13233,9500671855,12000,0,0,0,12000
13234,9500672803,17000,0,0,0,17000
13235,9500672842,17000,0,0,0,17000
13236,9500589051,126000,0,0,0,126000
13239,9500671939,170000,0,0,0,170000
13242,9500672985,17000,0,37031,0,54031
13243,9500673924,17000,0,0,0,17000
13244,9500673982,17000,0,0,0,17000
13245,9500674921,17000,0,0,0,17000
13247,9500681126,17000,0,0,0,17000
13248,9500681185,17000,0,0,0,17000
13249,9500682124,17000,0,0,0,17000
13250,9500682172,17000,0,0,0,17000
13252,9500683079,170000,0,0,0,170000
13253,9500582413,160000,0,0,0,160000
13254,9500583440,150000,0,0,0,150000
13256,9500371698,2500,0,0,0,2500
13257,9500371665,2500,0,0,0,2500
13258,9500371621,2500,0,0,0,2500
13259,9500370587,2500,0,0,0,2500
13260,9500373559,2500,0,0,0,2500
13261,9500373682,2500,0,0,0,2500
13262,9500374616,2500,0,0,0,2500
13263,9500487620,75000,0,27549,0,102549
13264,9500487379,3000,0,0,0,3000
13265,9500488454,3000,0,0,0,3000
13266,9500489563,3000,0,0,0,3000
13267,9500580527,3000,0,0,0,3000
13268,9500580681,3000,0,900,0,3900
13269,9500581645,3000,0,0,0,3000
13270,9500581298,170000,0,0,0,170000
13272,9500580391,170000,0,0,0,170000
13273,9500580342,170000,0,0,0,170000
13280,9501306065,15000,0,0,0,15000
13281,9501307017,15000,0,0,0,15000
13282,9501307058,15000,0,0,0,15000
13283,9501308101,15000,0,0,0,15000
13284,9501308152,15000,0,0,0,15000
13285,9501308194,15000,0,0,0,15000
13286,9501309146,15000,0,0,0,15000
13287,9501400282,15000,0,0,0,15000
13288,9501401245,22500,0,0,0,22500
13289,9501305182,5000,0,0,0,5000
13290,9501306156,5500,0,0,0,5500
13291,9501307109,6000,0,0,0,6000
13292,9501307242,6000,0,0,0,6000
13293,9501307295,15000,0,0,0,15000
13294,9501308247,15000,0,0,0,15000
13295,9501308279,7500,0,0,0,7500
13296,9501309330,15000,0,0,0,15000
13297,9501309372,15000,0,0,0,15000
13298,9501400314,15000,0,0,0,15000
13299,9501400414,5000,0,0,0,5000
13303,9999999999,4973,0,0,4973,0
13304,7691644765,12000,0,0,0,12000
13307,8603249185,3900,0,36,3900,36
13310,8622866669,67010,0,0,67010,0
13313,8622778196,91485,0,0,91485,0
13315,8622767582,90250,0,50000,140250,0
13320,8600191236,16000,0,1700,17700,0
13321,7691751236,10010,0,0,10010,0
13322,7691420938,95000,0,16000,111000,0
13323,7691535468,30000,0,4022,34000,22
13324,7691533709,750,0,0,750,0
13325,7691448982,14000,0,0,14000,0
13346,7691630229,15000,0,0,15000,0
13350,7691630304,15000,0,0,15000,0
13351,7691999068,5000,0,0,5000,0
13352,7681896331,23200,0,0,23200,0
13353,7681297209,5494300,0,110261,5604561,0
13358,9500398208,47600,0,0,0,47600
13360,9500171480,60000,0,0,60000,0
13366,9501211232,11250,0,0,11250,0
13367,9500187036,8000,0,0,8000,0
13368,9500089120,10000,0,0,10000,0
13369,9501216711,10000,0,0,10000,0
13370,9501203971,15000,0,199,0,15199
13371,9501217231,25000,0,5000,30000,0
13372,9501403378,330000,0,0,330000,0
13373,9501217142,10000,0,0,10000,0
13382,9501506825,8000,0,0,8000,0
13386,9501203937,11250,0,0,11250,0
13387,8636560362,35500,0,50000,85500,0
13388,7696904863,17100,0,14800,30100,1800
13389,8616693882,0,0,1375,1300,75
13390,8627440744,25000,0,17797,42797,0
13392,8626420474,7000,0,0,7000,0
13394,8618938402,217230,0,0,217230,0
13395,8657937350,1500,0,1200,2700,0
13396,8626299246,5000,0,0,5000,0
13405,8626439326,15000,0,4372,0,19372
13407,7721427103,14965000,0,118442,15083442,0
13408,7637950472,27200,0,0,27200,0
13410,7644971219,54160,0,0,54160,0
13413,7637933828,1340,0,0,1340,0
13414,7637840448,840,0,0,840,0
13417,7641676601,12000,0,5316,17316,0
13418,7649448333,234978,0,0,234978,0
13419,7633203653,32000,0,0,32000,0
13421,7643931301,12000,0,0,24000,0
13422,7642570717,9000,0,43120,9000,43120
13439,8760947202,3501600,0,0,3501600,0
13440,8695343003,6000,0,0,6000,0
13441,8695035171,39620,0,197000,236620,0
13445,8695039476,34000,0,51,0,34051
13446,9999999999,15000,0,0,15000,0
13447,8672195774,4599,0,0,4599,0
13448,9607433238,2013980,0,163500,2177480,0
13449,9999999999,6650,0,0,6650,0
13451,8695442662,2500,0,0,2500,0
13452,9999999999,11000,0,600,11600,0
13453,8674992411,7500,0,0,7500,0
13456,8790711730,2552400,0,0,2552400,0
13457,9619959792,1414100,0,0,1414100,0
13458,8641485682,193034,0,0,193034,0
13462,8632064970,35000,0,0,70000,0
13469,8695243211,10000,0,2800,12800,0
13470,8694145734,15000,0,0,15000,0
13476,8685574302,40000,0,0,40000,0
13480,8676654515,17000,0,40000,57000,0
13485,8674964528,5000,0,0,5000,0
13487,8695307317,1600,0,0,1600,0
13490,8673429607,10000,0,0,10000,0
13491,8661116271,11219171,0,0,11219171,0
13492,8695559480,70000,0,13000,83000,0
13496,7647940971,5204,0,0,0,5204
13503,9500288892,170000,0,5000,0,175000
13504,9500297161,500,0,0,0,500
13505,9501702297,15000,0,0,0,15000
13506,9999999999,29700,0,0,0,29700
13508,9501412988,85000,0,5000,0,90000
13521,8666888864,9072,0,0,0,9072
13539,9500380297,255000,0,0,0,255000
13556,7663153451,82590,0,0,43579,39011
13557,7652123658,297000,0,126937,211365,212572
13560,7619737023,3540,0,0,0,3540
13561,7701944075,152270,0,0,82972,69298
13562,7619735046,3540,0,100,0,3640
13565,7651095963,3686,0,0,0,3686
13568,7652001345,55825,0,0,33236,22589
13569,7642908773,9338,0,0,0,9338
13574,8694292058,71500,0,0,0,71500
13575,8666978977,34699,0,0,0,34699
13576,8676071794,34699,0,0,0,34699
13577,8676073672,33211,0,0,0,33211
13578,8632482282,33815,0,0,17447,16368
13582,8632151711,13599,0,0,11335,2264
13584,8688944921,81837,0,0,0,81837
13586,8600966666,11448,0,0,0,11448
13600,7654854701,14000,0,1000,0,15000
13605,7657043552,19425,0,0,0,19425
13609,9999999999,15000,0,11500,26500,0
13623,7637970147,0,5716,400,0,6116
13671,7682454643,66157,0,0,0,66157
13677,8636849768,210263,0,0,175620,34643
13686,8616735270,230940,0,0,175183,55757
13687,8616935932,301773,0,0,226935,74838
13688,8601938927,126295,0,0,62267,64028
13689,7648500821,298025,0,0,0,298025
13698,8613517054,0,0,58275,0,58275
13699,9500170262,127500,0,10200,0,137700
13703,9999999999,11025,0,0,0,11025
13715,9999999999,8330,0,0,0,8330
13716,9999999999,2400,0,0,0,2400
13717,8674133803,106300,0,0,88982,17318
13718,8684763570,58100,0,0,15355,42745
13719,8636484515,150693,0,0,123074,27619
13720,7657128854,15000,0,0,0,15000
13721,7691791112,195120,0,0,137072,58048
13723,8686122448,52800,0,0,37092,15708
13724,8626541460,0,0,202,0,202
13727,8616390258,107500,0,0,28625,78875
13735,8674986279,10647,0,300,0,10947
13738,8622313187,109493,0,0,80351,29142
13741,9999999999,2332,0,0,0,2332
13750,7619742485,4716,0,0,0,4716
13751,8684177911,13125,0,1500,0,14625
13758,8684856780,140018,0,0,65964,74054
13760,8683175878,31506,0,0,19273,12233
13761,8661772428,9750,0,0,1381,8369
13762,8695236890,13200,0,0,12010,1190
13765,7695723757,713000,0,0,0,713000
13770,8622832121,8613,0,0,0,8613
13771,7689100907,125376,0,0,0,125376
13772,7624624133,99448,0,25000,0,124448
13784,9500499575,150000,0,0,0,150000
13809,7643011460,110400,0,0,60790,49610
13811,8622800890,6873,0,0,0,6873
